Step,Seconds,UAV_ID,UAV_X,UAV_Y,UAV_Z,Yaw,VehicleID,X,Y,Speed
1280,1280.0,16,736.7391304347826,1340.4347826086955,46.95652173913044,-62.829734225677214,1131,712.9255750912214,1371.0075676477802,2.1964852001219834
1281,1281.0,0,850.0,1240.0,80.0,0,,,,
1281,1281.0,1,350.0,1260.0,80.0,0,,,,
1281,1281.0,2,1350.0,1260.0,80.0,0,,,,
1281,1281.0,3,570.0,940.0,80.0,0,,,,
1281,1281.0,4,630.0,1560.0,80.0,0,,,,
1281,1281.0,5,1130.0,940.0,80.0,0,,,,
1281,1281.0,6,1110.0,1560.0,80.0,0,,,,
1281,1281.0,7,270.0,1580.0,80.0,0,,,,
1281,1281.0,8,1450.0,1580.0,80.0,0,,,,
1281,1281.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1281,1281.0,10,1251.923076923077,1036.6666666666667,11.282051282051283,-76.09222219014529,,,,
1281,1281.0,16,724.4565217391304,1346.7391304347825,47.82608695652174,-62.829734225677214,,,,
1281,1281.0,16,724.4565217391304,1346.7391304347825,47.82608695652174,-62.829734225677214,uav16,736.7391304347826,1340.4347826086955,0.0
1281,1281.0,16,724.4565217391304,1346.7391304347825,47.82608695652174,-62.829734225677214,1131,713.7819802829425,1372.8448714376866,2.02697182166668
1282,1282.0,0,850.0,1240.0,80.0,0,,,,
1282,1282.0,1,350.0,1260.0,80.0,0,,,,
1282,1282.0,2,1350.0,1260.0,80.0,0,,,,
1282,1282.0,3,570.0,940.0,80.0,0,,,,
1282,1282.0,4,630.0,1560.0,80.0,0,,,,
1282,1282.0,5,1130.0,940.0,80.0,0,,,,
1282,1282.0,6,1110.0,1560.0,80.0,0,,,,
1282,1282.0,7,270.0,1580.0,80.0,0,,,,
1282,1282.0,8,1450.0,1580.0,80.0,0,,,,
1282,1282.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1282,1282.0,10,1238.4615384615386,1040.0,12.307692307692308,-76.09222219014529,,,,
1282,1282.0,16,712.1739130434783,1353.0434782608695,48.69565217391305,-62.829734225677214,,,,
1282,1282.0,16,712.1739130434783,1353.0434782608695,48.69565217391305,-62.829734225677214,uav16,724.4565217391304,1346.7391304347825,0.0
1282,1282.0,16,712.1739130434783,1353.0434782608695,48.69565217391305,-62.829734225677214,1131,714.99163713636,1375.4400298308813,2.8630610597254558
1283,1283.0,0,850.0,1240.0,80.0,0,,,,
1283,1283.0,1,350.0,1260.0,80.0,0,,,,
1283,1283.0,2,1350.0,1260.0,80.0,0,,,,
1283,1283.0,3,570.0,940.0,80.0,0,,,,
1283,1283.0,4,630.0,1560.0,80.0,0,,,,
1283,1283.0,5,1130.0,940.0,80.0,0,,,,
1283,1283.0,6,1110.0,1560.0,80.0,0,,,,
1283,1283.0,7,270.0,1580.0,80.0,0,,,,
1283,1283.0,8,1450.0,1580.0,80.0,0,,,,
1283,1283.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1283,1283.0,10,1225.0,1043.3333333333333,13.333333333333334,-76.09222219014529,,,,
1283,1283.0,16,699.8913043478261,1359.3478260869565,49.56521739130435,-62.829734225677214,,,,
1283,1283.0,16,699.8913043478261,1359.3478260869565,49.56521739130435,-62.829734225677214,uav16,712.1739130434783,1353.0434782608695,0.0
1283,1283.0,16,699.8913043478261,1359.3478260869565,49.56521739130435,-62.829734225677214,1131,715.7464809283667,1377.059447103509,1.7865925042824666
1284,1284.0,0,850.0,1240.0,80.0,0,,,,
1284,1284.0,1,350.0,1260.0,80.0,0,,,,
1284,1284.0,1,350.0,1260.0,80.0,0,1277,300.18637517294314,1282.5481966655698,14.123861996219958
1284,1284.0,2,1350.0,1260.0,80.0,0,,,,
1284,1284.0,3,570.0,940.0,80.0,0,,,,
1284,1284.0,4,630.0,1560.0,80.0,0,,,,
1284,1284.0,5,1130.0,940.0,80.0,0,,,,
1284,1284.0,6,1110.0,1560.0,80.0,0,,,,
1284,1284.0,7,270.0,1580.0,80.0,0,,,,
1284,1284.0,8,1450.0,1580.0,80.0,0,,,,
1284,1284.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1284,1284.0,10,1211.5384615384614,1046.6666666666667,14.35897435897436,-76.09222219014529,,,,
1284,1284.0,16,687.6086956521739,1365.6521739130435,50.43478260869565,-62.829734225677214,,,,
1284,1284.0,16,687.6086956521739,1365.6521739130435,50.43478260869565,-62.829734225677214,uav16,699.8913043478261,1359.3478260869565,0.0
1284,1284.0,16,687.6086956521739,1365.6521739130435,50.43478260869565,-62.829734225677214,1131,716.9102443735537,1379.5561472742534,2.7544388255504737
1285,1285.0,0,850.0,1240.0,80.0,0,,,,
1285,1285.0,1,350.0,1260.0,80.0,0,,,,
1285,1285.0,2,1350.0,1260.0,80.0,0,,,,
1285,1285.0,3,570.0,940.0,80.0,0,,,,
1285,1285.0,4,630.0,1560.0,80.0,0,,,,
1285,1285.0,5,1130.0,940.0,80.0,0,,,,
1285,1285.0,6,1110.0,1560.0,80.0,0,,,,
1285,1285.0,7,270.0,1580.0,80.0,0,,,,
1285,1285.0,8,1450.0,1580.0,80.0,0,,,,
1285,1285.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1285,1285.0,10,1198.076923076923,1050.0,15.384615384615385,-76.09222219014529,,,,
1285,1285.0,16,675.3260869565217,1371.9565217391305,51.30434782608695,-62.829734225677214,,,,
1285,1285.0,16,675.3260869565217,1371.9565217391305,51.30434782608695,-62.829734225677214,uav16,687.6086956521739,1365.6521739130435,0.0
1286,1286.0,0,850.0,1240.0,80.0,0,,,,
1286,1286.0,1,350.0,1260.0,80.0,0,,,,
1286,1286.0,2,1350.0,1260.0,80.0,0,,,,
1286,1286.0,3,570.0,940.0,80.0,0,,,,
1286,1286.0,4,630.0,1560.0,80.0,0,,,,
1286,1286.0,5,1130.0,940.0,80.0,0,,,,
1286,1286.0,6,1110.0,1560.0,80.0,0,,,,
1286,1286.0,7,270.0,1580.0,80.0,0,,,,
1286,1286.0,8,1450.0,1580.0,80.0,0,,,,
1286,1286.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1286,1286.0,10,1184.6153846153845,1053.3333333333333,16.41025641025641,-76.09222219014529,,,,
1286,1286.0,16,663.0434782608696,1378.2608695652175,52.17391304347826,-62.829734225677214,,,,
1286,1286.0,16,663.0434782608696,1378.2608695652175,52.17391304347826,-62.829734225677214,uav16,675.3260869565217,1371.9565217391305,0.0
1287,1287.0,0,850.0,1240.0,80.0,0,,,,
1287,1287.0,1,350.0,1260.0,80.0,0,,,,
1287,1287.0,2,1350.0,1260.0,80.0,0,,,,
1287,1287.0,3,570.0,940.0,80.0,0,,,,
1287,1287.0,4,630.0,1560.0,80.0,0,,,,
1287,1287.0,5,1130.0,940.0,80.0,0,,,,
1287,1287.0,6,1110.0,1560.0,80.0,0,,,,
1287,1287.0,7,270.0,1580.0,80.0,0,,,,
1287,1287.0,8,1450.0,1580.0,80.0,0,,,,
1287,1287.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1287,1287.0,10,1171.1538461538462,1056.6666666666667,17.435897435897434,-76.09222219014529,,,,
1287,1287.0,16,650.7608695652174,1384.5652173913045,53.04347826086956,-62.829734225677214,,,,
1287,1287.0,16,650.7608695652174,1384.5652173913045,53.04347826086956,-62.829734225677214,uav16,663.0434782608696,1378.2608695652175,0.0
1288,1288.0,0,850.0,1240.0,80.0,0,,,,
1288,1288.0,1,350.0,1260.0,80.0,0,,,,
1288,1288.0,2,1350.0,1260.0,80.0,0,,,,
1288,1288.0,3,570.0,940.0,80.0,0,,,,
1288,1288.0,4,630.0,1560.0,80.0,0,,,,
1288,1288.0,5,1130.0,940.0,80.0,0,,,,
1288,1288.0,6,1110.0,1560.0,80.0,0,,,,
1288,1288.0,7,270.0,1580.0,80.0,0,,,,
1288,1288.0,8,1450.0,1580.0,80.0,0,,,,
1288,1288.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1288,1288.0,10,1157.6923076923076,1060.0,18.46153846153846,-76.09222219014529,,,,
1288,1288.0,16,638.4782608695652,1390.8695652173913,53.91304347826087,-62.829734225677214,,,,
1288,1288.0,16,638.4782608695652,1390.8695652173913,53.91304347826087,-62.829734225677214,uav16,650.7608695652174,1384.5652173913045,0.0
1289,1289.0,0,850.0,1240.0,80.0,0,,,,
1289,1289.0,1,350.0,1260.0,80.0,0,,,,
1289,1289.0,2,1350.0,1260.0,80.0,0,,,,
1289,1289.0,3,570.0,940.0,80.0,0,,,,
1289,1289.0,4,630.0,1560.0,80.0,0,,,,
1289,1289.0,5,1130.0,940.0,80.0,0,,,,
1289,1289.0,6,1110.0,1560.0,80.0,0,,,,
1289,1289.0,7,270.0,1580.0,80.0,0,,,,
1289,1289.0,8,1450.0,1580.0,80.0,0,,,,
1289,1289.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1289,1289.0,10,1144.2307692307693,1063.3333333333333,19.487179487179485,-76.09222219014529,,,,
1289,1289.0,16,626.195652173913,1397.1739130434783,54.78260869565217,-62.829734225677214,,,,
1289,1289.0,16,626.195652173913,1397.1739130434783,54.78260869565217,-62.829734225677214,uav16,638.4782608695652,1390.8695652173913,0.0
1290,1290.0,0,850.0,1240.0,80.0,0,,,,
1290,1290.0,1,350.0,1260.0,80.0,0,,,,
1290,1290.0,2,1350.0,1260.0,80.0,0,,,,
1290,1290.0,3,570.0,940.0,80.0,0,,,,
1290,1290.0,4,630.0,1560.0,80.0,0,,,,
1290,1290.0,5,1130.0,940.0,80.0,0,,,,
1290,1290.0,6,1110.0,1560.0,80.0,0,,,,
1290,1290.0,7,270.0,1580.0,80.0,0,,,,
1290,1290.0,8,1450.0,1580.0,80.0,0,,,,
1290,1290.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1290,1290.0,10,1130.7692307692307,1066.6666666666667,20.512820512820515,-76.09222219014529,,,,
1290,1290.0,13,630.0,1560.0,80.0,0,,,,
1290,1290.0,16,613.9130434782609,1403.4782608695652,55.65217391304348,-62.829734225677214,,,,
1290,1290.0,16,613.9130434782609,1403.4782608695652,55.65217391304348,-62.829734225677214,uav16,626.195652173913,1397.1739130434783,0.0
1291,1291.0,0,850.0,1240.0,80.0,0,,,,
1291,1291.0,1,350.0,1260.0,80.0,0,,,,
1291,1291.0,2,1350.0,1260.0,80.0,0,,,,
1291,1291.0,3,570.0,940.0,80.0,0,,,,
1291,1291.0,4,630.0,1560.0,80.0,0,,,,
1291,1291.0,5,1130.0,940.0,80.0,0,,,,
1291,1291.0,6,1110.0,1560.0,80.0,0,,,,
1291,1291.0,7,270.0,1580.0,80.0,0,,,,
1291,1291.0,8,1450.0,1580.0,80.0,0,,,,
1291,1291.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1291,1291.0,10,1117.3076923076924,1070.0,21.53846153846154,-76.09222219014529,,,,
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,,,,
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,uav9,1400.0,1000.0,0.0
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,uav11,1400.0,1000.0,0.0
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,uav12,1400.0,1000.0,0.0
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,uav13,1400.0,1000.0,0.0
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,uav14,1400.0,1000.0,0.0
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,uav15,1400.0,1000.0,0.0
1291,1291.0,13,1400.0,1000.0,0.0,-8.9954377691494,uav17,1400.0,1000.0,0.0
1291,1291.0,16,601.6304347826087,1409.7826086956522,56.52173913043478,-62.829734225677214,,,,
1291,1291.0,16,601.6304347826087,1409.7826086956522,56.52173913043478,-62.829734225677214,uav16,613.9130434782609,1403.4782608695652,0.0
1292,1292.0,0,850.0,1240.0,80.0,0,,,,
1292,1292.0,1,350.0,1260.0,80.0,0,,,,
1292,1292.0,2,1350.0,1260.0,80.0,0,,,,
1292,1292.0,3,570.0,940.0,80.0,0,,,,
1292,1292.0,4,630.0,1560.0,80.0,0,,,,
1292,1292.0,5,1130.0,940.0,80.0,0,,,,
1292,1292.0,6,1110.0,1560.0,80.0,0,,,,
1292,1292.0,7,270.0,1580.0,80.0,0,,,,
1292,1292.0,8,1450.0,1580.0,80.0,0,,,,
1292,1292.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1292,1292.0,10,1103.8461538461538,1073.3333333333333,22.564102564102566,-76.09222219014529,,,,
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,,,,
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,uav9,1400.0,1000.0,0.0
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,uav11,1400.0,1000.0,0.0
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,uav12,1400.0,1000.0,0.0
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,uav13,1400.0,1000.0,0.0
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,uav14,1400.0,1000.0,0.0
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,uav15,1400.0,1000.0,0.0
1292,1292.0,13,1400.0,1000.0,0.0,-17.9908755382988,uav17,1400.0,1000.0,0.0
1292,1292.0,16,589.3478260869565,1416.086956521739,57.391304347826086,-62.829734225677214,,,,
1292,1292.0,16,589.3478260869565,1416.086956521739,57.391304347826086,-62.829734225677214,uav16,601.6304347826087,1409.7826086956522,0.0
1293,1293.0,0,850.0,1240.0,80.0,0,,,,
1293,1293.0,1,350.0,1260.0,80.0,0,,,,
1293,1293.0,2,1350.0,1260.0,80.0,0,,,,
1293,1293.0,3,570.0,940.0,80.0,0,,,,
1293,1293.0,4,630.0,1560.0,80.0,0,,,,
1293,1293.0,5,1130.0,940.0,80.0,0,,,,
1293,1293.0,6,1110.0,1560.0,80.0,0,,,,
1293,1293.0,7,270.0,1580.0,80.0,0,,,,
1293,1293.0,8,1450.0,1580.0,80.0,0,,,,
1293,1293.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1293,1293.0,10,1090.3846153846152,1076.6666666666667,23.58974358974359,-76.09222219014529,,,,
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,,,,
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,uav9,1400.0,1000.0,0.0
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,uav11,1400.0,1000.0,0.0
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,uav12,1400.0,1000.0,0.0
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,uav13,1400.0,1000.0,0.0
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,uav14,1400.0,1000.0,0.0
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,uav15,1400.0,1000.0,0.0
1293,1293.0,13,1400.0,1000.0,0.0,-26.9863133074482,uav17,1400.0,1000.0,0.0
1293,1293.0,16,577.0652173913044,1422.391304347826,58.26086956521739,-62.829734225677214,,,,
1293,1293.0,16,577.0652173913044,1422.391304347826,58.26086956521739,-62.829734225677214,uav16,589.3478260869565,1416.086956521739,0.0
1294,1294.0,0,850.0,1240.0,80.0,0,,,,
1294,1294.0,1,350.0,1260.0,80.0,0,,,,
1294,1294.0,2,1350.0,1260.0,80.0,0,,,,
1294,1294.0,3,570.0,940.0,80.0,0,,,,
1294,1294.0,4,630.0,1560.0,80.0,0,,,,
1294,1294.0,5,1130.0,940.0,80.0,0,,,,
1294,1294.0,6,1110.0,1560.0,80.0,0,,,,
1294,1294.0,7,270.0,1580.0,80.0,0,,,,
1294,1294.0,8,1450.0,1580.0,80.0,0,,,,
1294,1294.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1294,1294.0,10,1076.923076923077,1080.0,24.615384615384617,-76.09222219014529,,,,
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,,,,
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,uav9,1400.0,1000.0,0.0
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,uav11,1400.0,1000.0,0.0
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,uav12,1400.0,1000.0,0.0
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,uav13,1400.0,1000.0,0.0
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,uav14,1400.0,1000.0,0.0
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,uav15,1400.0,1000.0,0.0
1294,1294.0,13,1400.0,1000.0,0.0,-35.9817510765976,uav17,1400.0,1000.0,0.0
1294,1294.0,16,564.7826086956521,1428.695652173913,59.130434782608695,-62.829734225677214,,,,
1294,1294.0,16,564.7826086956521,1428.695652173913,59.130434782608695,-62.829734225677214,uav16,577.0652173913044,1422.391304347826,0.0
1295,1295.0,0,850.0,1240.0,80.0,0,,,,
1295,1295.0,1,350.0,1260.0,80.0,0,,,,
1295,1295.0,2,1350.0,1260.0,80.0,0,,,,
1295,1295.0,3,570.0,940.0,80.0,0,,,,
1295,1295.0,4,630.0,1560.0,80.0,0,,,,
1295,1295.0,5,1130.0,940.0,80.0,0,,,,
1295,1295.0,6,1110.0,1560.0,80.0,0,,,,
1295,1295.0,7,270.0,1580.0,80.0,0,,,,
1295,1295.0,8,1450.0,1580.0,80.0,0,,,,
1295,1295.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1295,1295.0,10,1063.4615384615386,1083.3333333333333,25.641025641025642,-76.09222219014529,,,,
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,,,,
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,uav9,1400.0,1000.0,0.0
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,uav11,1400.0,1000.0,0.0
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,uav12,1400.0,1000.0,0.0
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,uav13,1400.0,1000.0,0.0
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,uav14,1400.0,1000.0,0.0
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,uav15,1400.0,1000.0,0.0
1295,1295.0,13,1400.0,1000.0,0.0,-44.977188845747,uav17,1400.0,1000.0,0.0
1295,1295.0,16,552.5,1435.0,60.0,-62.829734225677214,,,,
1295,1295.0,16,552.5,1435.0,60.0,-62.829734225677214,uav16,564.7826086956521,1428.695652173913,0.0
1296,1296.0,0,850.0,1240.0,80.0,0,,,,
1296,1296.0,1,350.0,1260.0,80.0,0,,,,
1296,1296.0,2,1350.0,1260.0,80.0,0,,,,
1296,1296.0,3,570.0,940.0,80.0,0,,,,
1296,1296.0,4,630.0,1560.0,80.0,0,,,,
1296,1296.0,5,1130.0,940.0,80.0,0,,,,
1296,1296.0,6,1110.0,1560.0,80.0,0,,,,
1296,1296.0,7,270.0,1580.0,80.0,0,,,,
1296,1296.0,8,1450.0,1580.0,80.0,0,,,,
1296,1296.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1296,1296.0,10,1050.0,1086.6666666666667,26.666666666666668,-76.09222219014529,,,,
1296,1296.0,10,1050.0,1086.6666666666667,26.666666666666668,-76.09222219014529,uav10,1063.4615384615386,1083.3333333333333,0.0
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,,,,
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,uav9,1400.0,1000.0,0.0
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,uav11,1400.0,1000.0,0.0
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,uav12,1400.0,1000.0,0.0
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,uav13,1400.0,1000.0,0.0
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,uav14,1400.0,1000.0,0.0
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,uav15,1400.0,1000.0,0.0
1296,1296.0,13,1400.0,1000.0,0.0,-53.9726266148964,uav17,1400.0,1000.0,0.0
1296,1296.0,16,540.2173913043479,1441.304347826087,60.869565217391305,-62.829734225677214,,,,
1296,1296.0,16,540.2173913043479,1441.304347826087,60.869565217391305,-62.829734225677214,uav16,552.5,1435.0,0.0
1297,1297.0,0,850.0,1240.0,80.0,0,,,,
1297,1297.0,1,350.0,1260.0,80.0,0,,,,
1297,1297.0,2,1350.0,1260.0,80.0,0,,,,
1297,1297.0,3,570.0,940.0,80.0,0,,,,
1297,1297.0,4,630.0,1560.0,80.0,0,,,,
1297,1297.0,5,1130.0,940.0,80.0,0,,,,
1297,1297.0,6,1110.0,1560.0,80.0,0,,,,
1297,1297.0,7,270.0,1580.0,80.0,0,,,,
1297,1297.0,8,1450.0,1580.0,80.0,0,,,,
1297,1297.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1297,1297.0,10,1036.5384615384614,1090.0,27.692307692307693,-76.09222219014529,,,,
1297,1297.0,10,1036.5384615384614,1090.0,27.692307692307693,-76.09222219014529,uav10,1050.0,1086.6666666666667,0.0
1297,1297.0,13,1388.840579710145,1008.1159420289855,1.1594202898550725,-53.9726266148964,,,,
1297,1297.0,16,527.9347826086956,1447.608695652174,61.73913043478261,-62.829734225677214,,,,
1297,1297.0,16,527.9347826086956,1447.608695652174,61.73913043478261,-62.829734225677214,uav16,540.2173913043479,1441.304347826087,0.0
1298,1298.0,0,850.0,1240.0,80.0,0,,,,
1298,1298.0,1,350.0,1260.0,80.0,0,,,,
1298,1298.0,2,1350.0,1260.0,80.0,0,,,,
1298,1298.0,3,570.0,940.0,80.0,0,,,,
1298,1298.0,4,630.0,1560.0,80.0,0,,,,
1298,1298.0,5,1130.0,940.0,80.0,0,,,,
1298,1298.0,6,1110.0,1560.0,80.0,0,,,,
1298,1298.0,7,270.0,1580.0,80.0,0,,,,
1298,1298.0,8,1450.0,1580.0,80.0,0,,,,
1298,1298.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1298,1298.0,10,1023.0769230769231,1093.3333333333333,28.71794871794872,-76.09222219014529,,,,
1298,1298.0,10,1023.0769230769231,1093.3333333333333,28.71794871794872,-76.09222219014529,uav10,1036.5384615384614,1090.0,0.0
1298,1298.0,13,1377.6811594202898,1016.231884057971,2.318840579710145,-53.9726266148964,,,,
1298,1298.0,16,515.6521739130435,1453.913043478261,62.608695652173914,-62.829734225677214,,,,
1298,1298.0,16,515.6521739130435,1453.913043478261,62.608695652173914,-62.829734225677214,uav16,527.9347826086956,1447.608695652174,0.0
1299,1299.0,0,850.0,1240.0,80.0,0,,,,
1299,1299.0,1,350.0,1260.0,80.0,0,,,,
1299,1299.0,2,1350.0,1260.0,80.0,0,,,,
1299,1299.0,3,570.0,940.0,80.0,0,,,,
1299,1299.0,4,630.0,1560.0,80.0,0,,,,
1299,1299.0,5,1130.0,940.0,80.0,0,,,,
1299,1299.0,6,1110.0,1560.0,80.0,0,,,,
1299,1299.0,7,270.0,1580.0,80.0,0,,,,
1299,1299.0,8,1450.0,1580.0,80.0,0,,,,
1299,1299.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1299,1299.0,10,1009.6153846153846,1096.6666666666667,29.743589743589745,-76.09222219014529,,,,
1299,1299.0,10,1009.6153846153846,1096.6666666666667,29.743589743589745,-76.09222219014529,uav10,1023.0769230769231,1093.3333333333333,0.0
1299,1299.0,13,1366.5217391304348,1024.3478260869565,3.4782608695652173,-53.9726266148964,,,,
1299,1299.0,16,503.36956521739125,1460.2173913043478,63.47826086956522,-62.829734225677214,,,,
1299,1299.0,16,503.36956521739125,1460.2173913043478,63.47826086956522,-62.829734225677214,uav16,515.6521739130435,1453.913043478261,0.0
1300,1300.0,0,850.0,1240.0,80.0,0,,,,
1300,1300.0,1,350.0,1260.0,80.0,0,,,,
1300,1300.0,2,1350.0,1260.0,80.0,0,,,,
1300,1300.0,3,570.0,940.0,80.0,0,,,,
1300,1300.0,4,630.0,1560.0,80.0,0,,,,
1300,1300.0,5,1130.0,940.0,80.0,0,,,,
1300,1300.0,6,1110.0,1560.0,80.0,0,,,,
1300,1300.0,7,270.0,1580.0,80.0,0,,,,
1300,1300.0,8,1450.0,1580.0,80.0,0,,,,
1300,1300.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1300,1300.0,10,996.1538461538462,1100.0,30.76923076923077,-76.09222219014529,,,,
1300,1300.0,10,996.1538461538462,1100.0,30.76923076923077,-76.09222219014529,uav10,1009.6153846153846,1096.6666666666667,0.0
1300,1300.0,13,1355.3623188405797,1032.463768115942,4.63768115942029,-53.9726266148964,,,,
1300,1300.0,16,491.0869565217391,1466.5217391304348,64.34782608695652,-62.829734225677214,,,,
1300,1300.0,16,491.0869565217391,1466.5217391304348,64.34782608695652,-62.829734225677214,uav16,503.36956521739125,1460.2173913043478,0.0
1301,1301.0,0,850.0,1240.0,80.0,0,,,,
1301,1301.0,1,350.0,1260.0,80.0,0,,,,
1301,1301.0,2,1350.0,1260.0,80.0,0,,,,
1301,1301.0,3,570.0,940.0,80.0,0,,,,
1301,1301.0,4,630.0,1560.0,80.0,0,,,,
1301,1301.0,5,1130.0,940.0,80.0,0,,,,
1301,1301.0,6,1110.0,1560.0,80.0,0,,,,
1301,1301.0,7,270.0,1580.0,80.0,0,,,,
1301,1301.0,8,1450.0,1580.0,80.0,0,,,,
1301,1301.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1301,1301.0,10,982.6923076923076,1103.3333333333333,31.794871794871796,-76.09222219014529,,,,
1301,1301.0,10,982.6923076923076,1103.3333333333333,31.794871794871796,-76.09222219014529,uav10,996.1538461538462,1100.0,0.0
1301,1301.0,13,1344.2028985507247,1040.5797101449275,5.797101449275362,-53.9726266148964,,,,
1301,1301.0,16,478.804347826087,1472.8260869565217,65.21739130434783,-62.829734225677214,,,,
1301,1301.0,16,478.804347826087,1472.8260869565217,65.21739130434783,-62.829734225677214,uav16,491.0869565217391,1466.5217391304348,0.0
1302,1302.0,0,850.0,1240.0,80.0,0,,,,
1302,1302.0,1,350.0,1260.0,80.0,0,,,,
1302,1302.0,2,1350.0,1260.0,80.0,0,,,,
1302,1302.0,3,570.0,940.0,80.0,0,,,,
1302,1302.0,4,630.0,1560.0,80.0,0,,,,
1302,1302.0,5,1130.0,940.0,80.0,0,,,,
1302,1302.0,6,1110.0,1560.0,80.0,0,,,,
1302,1302.0,7,270.0,1580.0,80.0,0,,,,
1302,1302.0,8,1450.0,1580.0,80.0,0,,,,
1302,1302.0,8,1450.0,1580.0,80.0,0,uav8,1450.0,1580.0,0.0
1302,1302.0,10,969.2307692307693,1106.6666666666667,32.82051282051282,-76.09222219014529,,,,
1302,1302.0,10,969.2307692307693,1106.6666666666667,32.82051282051282,-76.09222219014529,uav10,982.6923076923076,1103.3333333333333,0.0
1302,1302.0,13,1333.0434782608695,1048.695652173913,6.956521739130435,-53.9726266148964,,,,
1302,1302.0,16,466.52173913043475,1479.1304347826087,66.08695652173913,-62.829734225677214,,,,
1302,1302.0,16,466.52173913043475,1479.1304347826087,66.08695652173913,-62.829734225677214,uav16,478.804347826087,1472.8260869565217,0.0
1303,1303.0,0,850.0,1240.0,80.0,0,,,,
1303,1303.0,1,350.0,1260.0,80.0,0,,,,
